age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
39,4,126257,11,5,13,4,2,0,0,0,40,39,0
42,4,184504,5,5,7,4,4,0,0,0,40,6,0
51,6,273513,9,2,5,0,4,1,0,0,58,39,1
43,4,203000,9,4,4,1,4,1,0,0,45,39,0
70,0,19771,1,2,0,0,4,1,0,0,50,39,0
21,4,108334,4,4,9,2,4,0,0,0,37,26,0
44,4,191446,9,2,12,0,4,1,0,0,44,39,1
37,4,167251,1,2,8,0,4,1,0,0,40,0,0
43,4,463507,11,2,14,0,4,1,0,0,40,39,0
22,6,446863,15,2,12,0,4,1,0,0,2,39,0
40,4,136135,11,0,3,3,4,1,0,0,45,39,0
34,4,412285,9,2,4,0,4,1,0,1887,58,39,1
40,4,30704,11,6,8,1,2,0,0,0,40,39,0
20,1,354234,15,2,1,0,1,1,0,0,30,39,0
45,4,231093,0,0,14,1,3,1,0,0,65,6,0
35,4,121746,11,0,1,4,4,0,0,0,40,39,0
21,4,99302,9,4,13,1,4,0,0,0,18,30,0
32,4,189529,11,0,8,1,4,0,0,0,40,39,0
44,4,473470,11,5,3,2,4,1,0,0,40,39,0
25,4,379155,15,2,6,0,4,1,0,0,38,26,0
49,4,135728,11,0,8,4,4,0,0,0,40,39,0
48,7,123023,11,0,11,1,4,1,0,0,40,39,0
22,0,215081,8,4,0,3,4,1,0,0,7,39,0
37,4,498397,11,2,3,0,4,1,0,1577,40,39,0
21,4,98080,15,4,6,3,2,1,0,0,40,39,0
21,1,323617,15,4,1,3,2,0,0,0,40,39,0
29,4,330945,8,2,3,0,4,1,0,0,40,39,0
47,1,355751,11,2,14,0,0,1,0,0,40,39,0
44,7,119038,15,2,10,0,4,1,7743,0,40,39,1
45,4,187237,11,2,3,0,4,1,0,0,59,39,0
37,2,237865,11,2,11,0,4,1,0,0,39,39,1
32,4,132076,11,2,3,0,4,1,0,0,40,39,0
56,4,78941,11,2,12,0,4,1,0,0,40,39,0
37,6,124275,11,2,8,0,4,1,0,0,40,0,0
44,4,223784,11,2,8,0,2,1,0,0,40,14,0
38,4,216002,11,4,7,2,4,1,0,0,40,39,0
28,4,214689,9,0,13,3,4,1,0,0,40,39,0
39,4,126761,5,4,12,1,2,1,0,2321,44,39,0
35,4,165513,11,4,8,1,4,0,0,0,40,10,0
49,6,157787,0,2,8,0,4,0,0,0,28,39,0
76,4,41095,5,5,6,1,4,1,0,0,45,39,0
18,2,269727,11,4,11,3,2,1,0,0,40,39,0
26,4,130476,9,4,12,1,4,0,0,0,60,28,0
46,4,189710,11,0,1,1,2,1,0,0,40,39,0
59,4,153476,11,2,12,5,4,0,0,0,40,0,1
45,6,144644,11,2,12,0,4,1,0,0,63,39,0
23,2,244207,15,4,1,1,2,1,0,0,40,39,0
39,4,230855,11,0,1,4,4,0,0,0,40,39,0
26,4,34311,11,2,5,0,4,1,0,0,40,39,0
28,4,182478,11,4,8,3,4,1,0,0,40,39,0
21,4,414197,11,4,7,3,4,1,0,0,16,39,0
23,0,250781,11,4,0,1,4,1,0,0,30,39,0
58,7,80775,10,2,10,0,4,1,0,0,65,39,1
32,4,198901,7,0,12,3,4,0,0,0,17,39,0
19,6,203295,1,2,3,0,4,1,0,0,52,39,0
54,4,125750,1,0,1,4,4,0,0,0,40,6,0
28,1,225452,15,4,10,1,2,1,0,0,50,39,0
69,4,165890,9,4,4,1,4,1,0,0,35,39,0
35,4,201510,15,4,12,1,4,1,0,0,40,39,0
31,4,39219,8,0,7,1,4,1,0,0,40,39,0
38,4,315533,5,5,14,1,2,1,0,0,40,23,0
49,4,260147,7,2,7,0,4,1,0,0,40,39,0
43,4,33115,11,2,3,0,4,1,0,0,44,39,0
30,4,92729,11,0,3,1,4,1,0,0,40,39,0
50,2,107458,12,0,3,4,2,0,0,0,40,39,0
33,4,234791,11,4,1,3,2,0,0,0,40,39,0
18,0,332612,6,4,0,3,2,1,0,0,12,39,0
43,4,216645,11,2,3,0,4,1,0,0,40,37,0
25,4,227179,8,4,3,1,4,0,0,0,30,26,0
81,4,42535,9,3,8,1,4,0,3426,0,40,18,1
24,4,168347,4,2,13,0,1,1,0,0,40,30,0
59,6,437711,5,2,3,0,4,1,0,191,40,39,0
39,6,233242,11,0,3,1,4,1,0,0,40,39,0
47,5,171268,9,2,4,0,2,1,0,0,40,23,1
62,6,190895,15,0,4,4,4,1,7329,0,38,39,1
30,6,223308,1,4,8,3,1,1,0,0,40,7,0
41,4,115024,11,2,3,0,0,1,0,0,40,39,1
18,4,91134,1,4,8,3,4,1,0,0,40,39,0
72,2,133911,7,2,12,0,4,1,0,0,14,39,1
61,4,251205,11,2,9,5,4,0,0,0,36,39,0
41,4,204796,11,2,3,0,4,1,0,0,40,39,0
47,2,129808,11,2,6,0,4,1,0,0,40,39,0
63,4,106868,11,2,1,0,4,1,0,0,40,39,1
18,4,189412,11,4,8,3,4,1,0,0,40,6,0
17,4,302118,9,4,12,3,2,0,0,0,20,39,0
39,4,111423,7,4,12,4,4,0,0,0,40,39,0
45,7,378728,11,0,1,4,2,0,0,0,40,39,0
37,4,140448,15,0,8,4,4,0,0,0,35,39,0
46,4,123820,9,0,4,1,4,1,3351,0,45,39,0
51,6,59377,12,2,10,0,4,1,0,0,70,39,0
50,4,159069,15,2,1,0,4,1,0,0,47,39,1
37,4,272995,0,0,12,4,4,0,0,0,40,39,0
50,6,275512,11,2,3,0,4,1,0,0,40,39,0
33,1,221963,15,4,1,3,4,0,0,0,18,39,0
34,4,236688,4,4,8,2,4,1,0,0,63,39,0
45,4,161370,15,2,3,0,4,1,0,1870,58,39,1
51,7,37159,10,0,10,1,4,1,0,0,50,39,0
36,0,252484,9,2,0,5,4,0,7487,0,19,26,1
39,6,240264,9,2,10,0,4,1,7432,0,40,39,1
46,4,33721,12,2,10,0,4,1,0,0,50,39,1
51,4,146358,11,2,7,0,4,1,0,0,40,39,0
39,4,215240,14,2,10,0,4,1,0,1888,40,39,1
34,2,179827,15,0,11,1,4,1,0,0,40,39,0
64,4,169895,11,0,4,1,4,1,0,0,40,39,0
20,1,102394,11,2,12,0,2,1,3428,0,40,39,0
60,4,178867,15,2,13,0,4,1,3363,0,58,39,0
35,1,274550,11,2,10,0,4,1,7406,0,40,39,1
32,4,94023,15,2,13,0,4,1,0,0,44,39,0
47,5,206885,15,2,3,0,4,1,7522,0,45,39,1
24,4,248070,11,4,3,3,4,1,0,0,58,39,1
51,5,55301,8,2,3,0,4,1,0,0,40,39,1
37,4,155815,7,0,1,2,4,0,0,0,45,39,0
43,4,293524,11,2,14,0,4,1,0,0,40,39,0
26,4,268870,11,4,1,2,4,0,0,0,40,39,0
22,4,87765,0,4,8,3,4,0,0,0,36,39,0
23,4,43275,4,4,3,1,4,1,0,0,40,39,0
34,5,96480,9,2,10,0,1,1,0,0,71,30,1
24,4,153377,9,2,4,0,4,1,0,0,40,39,0
39,4,664183,7,0,10,4,4,1,0,0,47,39,1
17,0,121051,15,4,0,3,4,0,0,0,10,39,0
37,4,170779,7,0,4,4,2,0,0,0,40,35,0
43,4,125050,5,2,8,0,4,1,0,0,40,39,0
28,4,208768,9,4,1,1,4,0,3251,0,40,39,0
25,4,123936,15,4,12,3,4,1,0,0,31,39,0
31,4,266459,15,2,10,5,4,0,0,0,13,39,0
68,2,172952,5,6,8,1,4,0,0,0,50,39,0
18,1,294114,7,4,1,2,4,1,0,0,40,39,0
53,4,202880,11,2,3,0,4,1,0,0,40,39,0
44,6,515196,11,2,3,0,4,1,0,0,82,39,0
59,1,26782,11,2,4,0,4,1,0,0,36,39,0
37,1,136613,15,2,14,0,4,1,0,0,40,39,0
26,4,27814,15,4,4,1,4,1,0,0,50,39,0
43,4,120877,11,0,1,1,4,0,3222,0,40,39,0
43,4,94053,11,0,12,1,4,0,0,0,56,39,0
17,4,241023,11,4,8,3,4,1,0,0,21,39,0
57,4,300038,12,2,10,0,4,1,0,0,50,39,1
48,6,337176,15,2,5,0,4,1,0,0,55,39,0
47,2,172092,5,2,11,0,4,1,0,0,25,39,0
51,6,123301,9,2,4,0,4,1,0,0,40,39,0
22,4,193425,9,4,1,3,4,0,0,0,16,39,0
27,4,146741,15,4,8,4,1,0,0,0,32,24,0
43,4,239810,9,4,4,1,4,1,0,0,31,39,0
19,4,185837,1,4,1,3,4,0,0,0,19,39,0
57,4,287285,12,2,10,0,4,1,0,0,40,39,1
38,5,666272,9,2,10,5,4,0,0,0,6,39,1
63,0,286367,11,2,0,5,4,0,0,0,30,39,0
47,4,242532,5,2,1,0,2,1,0,0,40,39,0
28,4,197184,15,2,11,0,4,1,0,0,40,39,0
44,4,342808,11,4,6,1,4,1,0,0,40,39,0
51,4,64945,11,0,1,1,4,1,0,0,40,39,0
37,4,147525,15,2,3,0,4,1,0,0,48,39,0
22,4,148657,11,4,3,1,4,1,0,0,40,0,0
17,0,92140,15,4,0,3,4,0,0,0,21,39,0
51,4,110729,9,0,12,4,4,0,0,0,50,39,0
59,6,216679,11,2,5,0,2,1,0,0,50,39,0
24,4,111473,9,4,1,1,4,0,0,0,40,39,0
17,0,321036,15,2,8,0,4,1,0,0,22,39,0
37,5,53231,9,2,4,0,1,1,0,0,40,0,0
41,5,79501,12,0,10,1,4,0,8362,0,45,39,1
26,4,177277,7,4,9,2,4,0,0,0,32,39,0
36,4,549019,9,2,10,0,4,1,0,0,40,39,1
18,4,446102,9,4,10,1,4,1,0,0,40,39,0
48,4,223222,7,2,3,0,4,1,0,0,50,39,1
43,6,192025,11,2,3,0,4,1,0,0,40,39,0
19,4,28910,9,4,10,1,4,1,0,0,45,39,0
48,5,99146,9,2,4,0,4,1,0,0,40,39,1
24,4,145789,9,4,4,1,1,1,24259,0,58,24,1
43,4,30056,11,0,3,4,4,1,0,0,50,39,0
35,4,284710,11,2,3,0,4,1,0,1889,56,39,1
32,7,151972,15,4,4,1,4,0,0,0,40,39,0
24,2,290333,11,2,11,0,4,1,0,0,40,39,0
55,4,79770,11,2,14,0,4,1,0,0,50,39,1
18,4,627599,15,4,12,3,4,1,0,0,13,39,0
53,2,113203,15,4,10,1,4,0,0,0,40,39,0
29,4,243827,15,4,8,3,4,1,0,0,40,39,0
33,4,74475,11,2,3,0,2,1,0,0,31,39,0
53,7,148498,10,2,10,0,1,1,0,0,40,19,1
19,4,253435,11,2,3,0,4,1,0,0,40,39,0
41,6,120386,11,2,12,0,4,1,0,0,40,39,1
19,4,189590,15,4,4,3,4,0,0,0,40,39,0
43,2,168837,15,0,11,4,4,1,0,0,63,39,0
42,4,279571,15,0,1,1,4,0,0,0,40,39,0
51,4,143718,11,0,1,4,4,0,0,0,40,39,0
35,4,190586,9,4,1,1,2,0,0,0,40,39,0
45,6,136291,1,2,12,0,4,1,0,0,40,39,0
32,4,306747,11,4,1,4,4,0,0,2332,40,39,0
49,6,110335,9,0,8,1,4,1,0,0,58,39,0
24,6,125188,15,0,8,1,4,0,0,0,21,39,0
46,4,198228,9,5,13,4,2,0,0,0,40,39,0
31,4,535451,11,6,14,1,4,1,0,0,40,39,0
23,4,346131,11,4,8,3,4,1,0,0,29,22,0
67,4,127578,0,6,7,1,4,0,0,0,45,39,0
27,4,357095,9,0,10,4,4,0,0,0,54,39,0
18,0,245912,11,4,0,0,2,0,0,1629,19,39,0
47,7,29563,9,0,10,1,4,0,0,0,40,39,0
33,4,188392,11,2,4,0,4,1,0,1922,45,39,1
59,4,121063,11,2,7,0,4,1,0,0,40,39,0
32,4,243603,4,2,7,0,4,1,0,0,45,26,0
29,4,166362,11,0,3,3,4,1,0,0,40,39,0
27,4,177661,9,0,10,1,4,0,0,0,40,39,0
63,6,531768,0,2,12,0,4,1,0,2655,40,39,0
30,4,315228,0,4,12,3,4,0,0,0,16,39,0
68,2,43456,9,2,11,0,4,1,0,0,45,39,0
45,5,46308,15,2,4,0,4,1,0,0,40,39,1
30,4,222474,15,0,8,1,4,0,0,0,31,39,0
41,2,118305,11,6,11,1,4,0,0,0,25,39,0
69,4,99115,8,2,3,0,4,1,0,0,44,39,0
42,4,196250,11,2,3,0,4,1,0,0,50,39,0
18,4,216840,9,4,1,3,4,1,0,0,40,39,0
44,0,183708,0,2,0,0,4,1,0,0,40,39,0
29,6,316849,14,2,14,0,4,1,0,0,59,39,0
50,4,180342,4,2,8,0,4,1,0,0,40,26,1
30,4,181337,9,4,10,2,4,0,0,0,30,39,0
36,4,312187,11,2,3,0,4,1,0,0,25,39,0
24,4,180632,14,4,10,1,4,1,0,0,45,39,0
35,4,179487,15,2,7,0,4,1,0,0,40,39,1
76,4,143431,11,0,14,1,2,1,0,0,40,39,0
58,4,201314,11,0,7,1,4,0,0,0,53,39,0
59,4,186433,11,5,3,1,4,1,0,0,40,39,0
46,4,144579,11,4,8,4,2,0,0,0,40,7,0
34,4,361876,15,4,1,3,2,0,0,0,40,39,0
31,4,256237,11,0,1,4,4,0,0,0,35,39,0
19,4,289591,9,4,7,1,4,1,3358,0,40,39,0
32,4,189915,15,0,8,4,2,0,0,0,40,39,0
32,6,288925,5,2,5,0,4,1,0,0,50,39,0
45,2,147404,11,4,3,4,2,1,0,0,36,39,0
23,4,108112,1,4,6,3,4,1,0,0,30,39,0
20,4,49801,4,2,8,0,3,1,0,0,40,39,0
35,6,366240,11,4,14,2,4,1,0,0,49,39,0
31,4,327785,0,2,8,0,4,1,0,0,31,39,1
43,4,191844,5,2,1,0,4,1,0,0,40,39,0
39,4,217888,9,2,10,0,4,0,0,0,21,39,1
33,4,256211,11,2,3,0,4,1,0,0,40,39,0
32,4,342599,8,0,7,4,4,0,0,0,40,39,0
44,4,547113,9,2,4,0,4,1,0,0,70,39,1
19,4,207174,9,4,13,3,4,1,3173,0,40,39,0
32,4,176650,15,0,1,4,4,0,0,0,20,39,0
76,6,62794,5,2,14,0,4,1,0,0,50,39,0
34,4,99411,11,2,4,0,4,1,0,0,40,39,1
51,4,166787,8,2,13,0,4,1,0,0,40,39,0
61,4,231388,7,2,10,0,4,0,0,0,63,39,1
19,4,219712,15,4,4,3,4,0,0,0,10,39,0
23,4,116478,11,4,8,3,4,0,0,0,40,39,0
41,4,207522,15,4,1,1,4,0,0,0,50,39,0
32,4,37044,11,4,8,1,4,1,0,0,40,39,0
54,4,215634,7,2,3,0,4,1,0,0,69,39,1
32,4,198025,15,2,4,0,4,1,0,0,50,39,1
58,6,90384,12,0,4,4,4,0,0,0,40,32,0
32,4,211850,11,2,3,0,0,1,0,0,40,39,0
27,4,186929,9,4,4,3,4,0,0,0,50,39,1
26,4,188156,0,0,12,1,4,0,0,0,29,39,0
28,4,306028,11,4,7,4,4,1,0,0,40,39,0
31,4,110787,11,4,8,1,4,1,0,0,40,39,0
56,2,43298,15,2,4,0,4,1,0,0,50,39,1
48,5,120866,10,2,10,0,4,1,0,1888,58,39,1
59,6,114641,9,2,4,0,4,1,0,0,58,39,1
22,4,419038,1,4,6,1,4,1,0,0,40,39,0
19,4,197833,11,2,12,0,4,1,0,0,40,39,0
59,4,38359,8,2,3,0,4,1,0,0,53,39,1
26,4,209493,2,0,3,1,4,0,0,0,45,39,0
40,4,174956,11,5,3,4,4,1,0,0,40,39,0
23,4,403926,15,4,12,1,4,1,0,0,50,39,0
40,4,263386,8,2,3,0,4,1,0,0,40,39,0
46,4,128138,9,0,10,1,4,0,0,0,40,39,0
47,4,45834,4,0,8,4,4,0,0,0,40,39,0
35,2,224763,11,2,8,5,4,0,0,0,40,0,1
17,0,211557,1,4,0,3,4,0,0,0,7,39,0
23,4,41462,6,4,3,1,4,0,0,0,40,39,0
27,4,237917,7,5,1,1,2,0,0,0,40,39,0
40,4,596786,11,0,3,4,4,0,0,0,44,39,0
29,4,199374,9,4,1,1,4,0,0,1617,40,39,0
51,4,45421,11,2,3,0,4,1,0,0,40,39,1
41,5,252717,14,2,10,0,4,1,0,2290,50,39,1
34,4,537337,11,2,7,0,4,1,0,0,40,26,0
27,4,174145,11,4,6,1,4,1,0,0,40,39,0
28,4,214295,11,4,8,1,4,0,0,0,40,39,0
35,4,54936,11,4,8,4,2,1,0,0,47,39,0
28,4,356604,0,4,7,1,4,1,0,0,40,39,0
47,2,243229,7,4,4,1,4,1,0,0,40,39,0
61,1,177333,11,2,1,5,4,0,0,0,40,39,0
50,2,63162,14,0,10,1,4,1,0,0,45,39,0
21,4,125317,1,2,3,0,4,1,0,0,40,39,0
19,0,227076,0,4,0,1,2,0,0,0,20,39,0
53,5,196773,8,2,4,5,4,0,7563,0,40,39,1
45,4,219705,1,2,14,0,2,1,0,0,40,39,0
17,4,109234,11,4,8,3,4,1,0,0,40,39,0
76,4,97609,11,2,3,0,4,1,0,0,55,39,0
40,4,132346,11,2,7,0,4,1,0,0,40,39,0
27,4,126460,0,2,3,0,4,1,0,0,46,39,0
51,4,144147,6,0,12,4,4,0,0,0,58,39,0
48,4,123456,5,2,8,0,2,1,0,0,46,39,0
38,4,223709,11,4,1,2,4,0,0,0,29,39,0
45,4,212846,11,0,4,1,4,1,0,0,58,39,0
24,4,183524,11,4,1,1,4,1,0,0,40,39,0
32,4,228380,11,4,3,1,4,1,0,1523,35,39,0
46,4,213000,11,2,3,0,4,1,7410,0,40,39,1
30,4,115013,3,4,8,1,3,1,0,0,30,6,0
18,4,265188,7,4,1,3,4,1,0,0,16,39,0
22,4,77884,15,4,8,3,4,1,0,0,40,26,0
67,4,178185,0,2,14,0,4,1,0,0,45,39,0
29,4,161052,7,2,10,0,4,1,0,0,57,39,1
38,5,102108,9,2,4,5,1,0,0,0,40,24,0
45,4,221890,11,0,4,1,2,0,0,0,40,39,0
41,4,147063,15,2,3,0,4,1,0,0,40,39,1
59,2,114291,7,2,1,0,4,1,0,0,40,39,1
60,4,96702,5,6,8,1,4,0,0,0,40,39,0
24,4,274003,1,4,6,3,4,1,0,0,40,39,0
41,6,480229,12,0,4,1,2,0,0,0,40,39,1
52,4,175492,1,5,8,4,2,0,0,0,40,39,0
36,4,417466,11,0,1,1,4,0,0,0,40,39,0
58,4,307132,12,2,4,0,4,1,0,0,58,39,1
65,4,137959,11,2,4,0,4,1,0,0,46,39,1
51,4,190470,15,2,4,0,2,1,0,0,40,39,0
19,4,200942,0,4,6,3,4,1,0,0,40,39,0
38,4,191401,4,3,6,2,1,1,0,0,40,30,0
21,1,202871,7,4,4,1,4,0,0,0,40,39,0
50,7,155329,15,0,10,4,2,0,0,0,37,39,0
34,4,170535,11,0,1,3,4,0,0,0,40,39,0
20,4,194959,11,4,13,3,4,0,0,0,40,39,0
24,4,198468,4,2,6,0,4,1,0,0,40,39,0
34,4,154072,11,2,7,0,4,1,0,0,40,39,0
20,0,272302,11,4,0,3,4,0,0,0,29,39,0
18,4,243070,15,4,1,3,4,0,0,0,40,39,0
38,4,186022,15,0,12,1,4,0,0,0,40,39,0
19,2,263282,8,4,4,0,2,1,0,0,40,39,0
37,2,130144,11,2,11,0,4,1,0,0,40,4,0
52,5,73503,11,2,3,0,4,1,0,0,61,39,0
53,5,40324,11,6,3,4,0,1,0,0,87,39,0
69,6,148889,11,2,3,0,4,1,0,2220,60,39,1
21,4,36034,11,4,3,1,4,1,0,0,50,39,0
26,4,193700,1,4,8,4,2,0,0,0,36,39,0
35,4,296433,11,2,3,0,4,1,0,0,48,39,0
38,4,288637,8,0,3,1,4,1,0,0,40,39,0
30,4,230516,15,4,14,1,4,1,0,0,50,39,0
50,4,235529,9,2,4,0,4,1,0,0,24,39,0
45,2,102219,9,2,10,0,4,0,0,0,40,39,1
52,4,63635,11,2,12,5,4,0,0,0,40,39,1
30,4,99984,9,0,4,4,4,0,0,0,40,39,0
43,4,192261,15,0,1,4,4,0,0,0,36,39,0
19,4,185794,9,4,8,1,4,1,0,0,40,39,0
28,4,195213,9,2,4,0,4,1,0,0,50,39,1
65,4,239960,11,2,4,0,4,1,0,0,59,39,1
34,4,180290,11,0,3,4,4,0,0,0,40,39,0
43,4,185846,11,0,8,1,2,0,0,0,40,39,0
28,4,360966,9,0,10,1,4,1,0,0,19,39,0
47,4,51409,3,2,3,0,2,1,0,0,40,6,0
35,4,152325,11,2,8,0,2,1,0,0,40,39,0
49,2,335380,11,0,10,4,4,0,0,0,35,39,0
21,4,46254,11,4,6,3,4,1,0,0,40,39,0
40,4,113980,8,2,13,0,4,1,0,0,21,39,0
33,4,567045,15,2,4,0,4,1,0,0,48,39,1
51,4,93874,12,2,13,0,4,1,0,0,40,39,0
28,4,103912,15,4,7,3,4,1,0,0,40,39,0
40,2,74996,15,2,14,0,4,1,0,0,22,19,0
17,0,199084,15,4,0,1,4,1,0,0,36,39,0
35,4,229709,9,4,13,1,4,0,0,0,26,39,0
57,6,177030,15,2,3,0,4,1,0,0,40,39,1
39,4,152025,7,2,4,0,4,1,3353,0,17,22,0
49,4,188557,15,2,12,0,4,1,0,0,40,39,1
21,4,115429,11,4,8,3,4,1,0,0,20,39,0
38,4,330716,11,2,12,0,4,1,0,0,40,39,1
30,4,198266,15,2,3,0,4,1,0,0,40,39,0
27,0,149750,15,2,0,0,4,1,0,0,18,39,0
34,2,241081,11,2,8,0,4,1,0,0,40,39,1
31,4,336356,11,2,5,0,0,1,0,0,40,39,0
27,4,188391,9,4,4,1,4,1,0,2365,30,39,0
28,4,179471,11,2,3,0,4,1,0,0,40,39,0
49,4,140389,5,3,6,4,1,1,0,0,40,3,1
55,7,205363,11,2,1,0,2,1,0,0,40,39,1
36,4,235648,11,5,1,1,4,1,0,0,40,39,1
23,4,131558,15,2,11,0,4,1,0,0,40,39,0
45,4,108461,15,2,10,5,4,0,0,0,50,39,1
26,4,206534,11,4,1,1,4,0,0,0,40,39,0
64,7,304425,10,6,1,1,4,1,0,0,45,39,0
37,4,454730,9,2,3,0,4,1,0,0,59,39,0
40,4,169669,11,4,1,1,2,0,0,0,46,39,0
38,4,122456,6,2,5,0,0,1,0,0,37,39,0
61,7,178009,11,3,1,4,4,0,0,0,40,39,0
24,4,292114,15,4,7,1,4,0,0,0,40,39,0
35,6,143751,11,0,3,4,4,1,0,0,40,0,0
39,6,262677,8,2,4,0,4,1,0,0,40,39,1
43,4,181593,11,0,1,5,2,0,0,0,40,23,0
55,4,31066,9,2,12,0,4,1,0,0,45,39,0
56,6,255613,11,2,12,0,4,1,3372,0,40,39,0
42,4,178470,15,4,13,1,4,1,0,0,30,39,0
49,4,126961,11,2,8,0,4,1,3369,0,90,39,0
33,4,296707,15,2,8,5,4,0,0,0,36,33,0
50,4,173891,9,2,4,5,4,0,0,0,45,39,1
61,6,22613,5,3,0,0,3,1,0,0,58,39,0
45,4,31966,6,2,8,0,4,1,0,0,32,39,0
60,4,216823,10,2,4,0,4,1,0,0,45,39,1
49,6,26873,15,6,3,0,4,1,7324,0,40,39,0
43,6,195253,12,0,4,1,4,0,0,0,50,18,0
51,6,86155,14,2,10,0,4,1,14917,0,59,39,1
50,4,324858,12,2,4,0,4,1,0,0,40,39,1
33,4,179081,11,0,7,4,4,0,0,0,40,39,0
35,4,120796,15,0,1,3,4,0,0,0,23,39,0
46,4,324039,12,0,10,4,4,0,0,0,29,39,0
71,6,279826,1,2,8,0,4,1,0,0,40,39,1
34,4,39720,11,2,3,0,4,1,0,0,56,39,0
26,4,60848,11,4,8,3,4,0,0,0,24,39,0
24,4,123666,11,4,7,3,4,1,0,0,40,39,0
45,4,35109,11,0,3,1,4,1,0,0,45,39,0
53,6,308220,15,6,1,1,4,0,0,0,20,39,0
38,4,115376,15,4,3,2,1,1,0,0,33,30,0
62,6,32108,11,2,5,0,4,1,0,0,57,39,1
31,4,27581,15,4,5,1,4,1,0,0,31,39,0
23,4,173909,15,4,13,3,4,0,0,0,33,39,0
64,4,236710,11,2,6,0,4,1,0,0,40,39,1
23,4,243978,9,4,3,3,2,1,0,0,40,39,0
34,4,79361,11,4,13,1,4,0,0,0,18,39,0
34,4,162967,11,0,8,1,4,0,0,0,40,39,0
56,4,107120,9,2,10,0,4,1,0,0,40,39,1
40,4,137198,3,2,13,0,3,1,0,0,40,3,1
42,4,156398,11,2,12,0,4,0,0,0,40,39,1
47,1,22918,9,2,5,0,4,1,0,0,50,39,1
17,4,170053,9,4,8,3,4,0,0,0,19,39,0
20,4,210912,11,2,14,0,4,1,0,0,40,39,0
42,4,113302,9,0,10,1,4,0,0,0,30,39,0
48,4,176420,11,2,13,0,4,1,0,1889,40,39,1
62,4,414916,11,6,12,1,4,0,0,0,40,39,0
24,4,138287,15,4,1,1,4,0,0,0,50,39,0
26,4,37365,9,4,8,1,2,1,0,0,40,39,0
36,4,198347,15,2,7,0,4,1,0,0,40,39,0
41,7,521273,10,2,10,0,4,1,0,0,40,39,1
21,4,182622,15,4,1,3,4,0,0,0,20,39,0
35,4,124949,11,2,7,0,2,0,0,0,40,39,0
55,4,196453,11,2,4,0,4,1,0,0,44,39,0
48,4,171792,11,0,8,4,4,0,0,0,40,39,0
20,4,457049,0,4,7,3,4,0,0,0,40,39,0
39,7,118103,15,2,4,5,3,0,0,0,40,39,1
65,0,125275,0,6,0,4,4,0,0,0,40,6,0
23,7,205186,11,0,1,4,4,0,0,0,20,39,0
28,4,208529,4,4,3,1,4,1,0,0,40,39,0
32,4,255418,11,4,3,1,2,0,0,0,40,39,0
31,4,100488,11,0,8,4,4,0,0,0,20,39,0
31,6,112872,11,4,8,3,4,1,0,0,40,39,0
24,0,281290,15,4,0,3,4,1,0,0,40,39,0
22,4,212616,11,4,12,4,4,0,0,0,50,6,0
45,6,65076,9,2,10,0,4,1,0,0,58,39,0
36,0,281882,15,0,0,1,4,0,0,0,56,39,1
58,6,186971,11,2,4,0,4,1,0,0,40,39,1
39,4,27217,9,0,13,4,4,0,0,0,45,39,0
22,4,340952,11,4,8,2,2,1,0,0,29,39,0
45,4,351933,11,2,7,0,4,1,0,0,40,39,0
71,0,182936,11,2,0,0,4,1,0,0,40,39,0
49,7,16216,10,2,10,5,4,0,15064,0,40,39,1
49,6,117450,0,3,3,4,2,1,0,0,40,39,0
40,4,147413,11,4,14,2,2,1,0,0,40,39,0
38,7,345751,11,5,4,4,4,1,0,0,21,39,0
46,4,117496,11,2,4,0,4,1,7452,0,40,39,1
17,4,37424,15,4,13,3,2,1,0,0,30,39,0
35,4,104657,9,2,4,0,4,1,0,0,45,39,0
36,4,186105,11,0,8,4,4,0,0,0,40,39,0
37,4,267019,8,2,13,0,4,1,0,0,40,39,0
52,5,185176,12,0,4,1,4,1,7514,0,40,39,1
46,2,160503,11,2,8,0,4,1,0,0,40,39,0
28,4,290508,8,4,3,4,4,1,0,0,40,39,0
35,4,177993,11,0,13,3,4,0,0,0,50,39,0
28,6,375391,11,4,14,3,2,1,0,0,40,39,0
50,4,123041,8,4,13,1,4,1,0,0,40,39,0
41,6,274975,9,2,12,5,1,1,0,0,70,0,1
35,4,186285,9,4,10,1,4,1,0,0,40,39,0
34,4,170105,4,4,6,4,4,1,0,0,40,39,0
58,4,100774,0,4,3,4,4,1,0,2029,40,39,0
60,4,85379,0,0,7,1,4,1,0,0,58,39,0
26,4,162151,0,4,8,3,4,1,0,0,40,39,0
46,4,180956,12,2,10,0,4,1,0,1889,40,39,1
28,4,139628,15,4,10,1,4,0,0,0,40,39,1
33,4,224915,4,4,7,2,4,0,0,0,40,26,0
39,4,262974,11,0,13,1,4,1,0,0,40,39,0
53,2,453112,11,6,11,0,4,1,0,0,40,39,0
48,4,106246,11,0,1,1,4,0,0,1809,40,39,0
30,6,156987,15,2,4,0,4,1,0,0,17,39,0
48,4,173273,2,2,4,0,4,1,0,0,40,39,1
40,4,188031,9,2,10,0,4,1,0,0,40,39,1
48,4,533125,9,2,13,0,4,1,0,1887,40,39,1
44,4,189005,11,4,10,1,4,1,0,0,40,39,0
39,4,175245,15,4,13,1,4,0,0,0,25,39,0
