age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
25,4,140050,7,0,4,4,2,0,3180,0,40,39,0
20,5,53969,8,4,1,1,4,1,0,0,9,39,0
19,4,389663,15,4,8,1,4,1,0,0,40,39,0
38,6,178286,15,2,3,0,4,1,0,0,40,23,0
21,5,132544,0,4,12,3,3,0,0,0,40,39,0
34,2,32202,1,2,12,4,4,0,0,0,40,39,0
52,5,279002,13,2,4,1,4,1,8851,0,7,39,1
44,4,244690,4,2,4,0,4,1,0,1895,40,39,1
34,2,220408,11,2,5,0,3,1,0,0,21,39,0
63,5,247108,9,2,4,5,4,1,5468,0,10,3,1
63,4,212906,8,4,0,3,4,0,0,0,30,39,0
46,2,345255,9,2,3,0,4,1,0,0,40,39,1
45,6,394252,5,2,14,0,4,1,0,0,45,39,1
25,4,451493,15,1,1,4,3,0,0,0,21,0,0
33,4,402847,11,2,10,0,4,1,0,0,40,39,0
24,8,136648,7,4,0,3,4,0,0,0,40,39,0
54,6,141160,9,2,4,0,4,1,0,0,58,39,1
27,4,184151,7,4,0,1,4,0,0,0,1,39,0
52,4,321322,11,2,4,0,4,1,14695,0,40,39,1
22,0,101847,11,4,12,3,3,0,0,0,45,39,0
51,7,316352,11,2,4,2,4,1,0,0,58,39,1
48,5,19066,11,2,3,0,4,1,0,0,36,3,0
30,4,239303,11,5,11,1,4,0,0,0,11,39,0
62,4,112807,9,5,10,1,4,0,9724,0,40,39,1
22,0,477842,11,6,4,1,2,1,0,0,40,19,0
49,4,148802,15,3,4,4,4,0,0,0,40,39,0
41,4,140141,9,5,0,1,4,1,0,0,35,39,0
48,4,90221,9,2,11,0,4,1,8145,0,40,39,0
50,4,366591,1,0,1,1,2,0,0,0,40,39,0
25,0,309797,11,3,8,4,2,0,0,0,40,26,0
36,0,206518,13,6,4,4,2,0,0,0,40,30,0
30,4,324803,1,4,1,1,2,0,0,0,40,39,0
39,6,209685,11,2,4,0,2,1,0,0,58,39,0
43,4,168244,0,0,8,3,2,1,0,0,21,39,0
49,4,139751,11,2,5,5,4,0,0,0,58,39,0
23,0,422713,11,4,3,1,4,1,0,0,27,39,0
27,4,270435,8,6,6,1,3,0,0,0,40,39,0
41,4,396610,15,2,10,0,4,1,16214,1993,40,33,1
22,0,323965,6,4,6,3,4,0,0,0,40,26,0
34,4,225124,11,2,6,0,4,1,16171,0,40,39,0
20,8,36550,9,4,10,1,4,1,0,0,21,39,0
34,4,377067,6,5,8,1,2,0,0,0,11,39,0
47,2,189393,9,2,12,1,4,1,0,1991,50,39,1
37,4,148552,9,2,0,0,4,1,0,0,40,25,0
61,0,428912,14,2,4,0,1,1,0,0,49,39,1
69,4,149891,15,0,1,4,4,0,0,0,31,39,0
35,4,82212,9,2,14,0,4,1,0,0,30,39,0
60,5,127131,4,2,10,0,4,1,0,0,58,39,1
47,4,90884,0,0,0,1,1,0,0,0,40,39,0
46,2,320117,9,4,7,1,4,0,0,0,36,39,0
36,4,180510,11,2,3,4,1,1,0,2425,45,39,0
50,6,620758,1,2,4,0,4,1,0,0,50,39,1
42,2,272355,15,4,7,3,2,0,3485,0,21,39,0
57,6,330110,9,2,5,0,2,1,0,0,58,39,1
46,0,124936,8,2,5,5,4,1,0,0,40,39,0
21,4,387420,12,4,13,1,2,0,0,0,40,39,0
34,2,119374,11,2,5,0,4,1,0,0,40,0,1
22,4,470226,0,4,1,1,2,1,0,0,40,39,0
35,4,51820,15,2,12,0,1,1,0,1628,50,39,0
36,4,121627,11,2,3,0,4,1,0,0,45,39,1
34,4,104311,11,0,1,2,2,0,0,0,40,39,0
44,4,155539,9,2,3,0,1,1,0,0,82,39,0
38,4,157667,15,2,12,0,4,1,5633,1956,40,39,1
61,6,140979,9,2,14,0,2,1,0,0,40,39,1
61,4,170385,15,2,10,0,4,1,0,0,59,39,0
19,4,207578,7,4,3,3,4,1,0,0,40,39,0
22,2,184703,9,5,1,1,4,0,0,2322,45,39,0
49,7,151021,11,2,10,0,4,1,0,0,82,39,0
58,4,123486,9,2,12,0,2,1,0,0,58,39,0
32,4,181689,11,0,14,1,4,0,0,0,40,39,0
23,4,38859,0,4,1,3,2,1,0,0,40,39,0
39,4,399150,1,2,4,0,4,1,0,0,40,39,1
59,4,116501,9,5,10,4,4,1,0,0,21,39,0
40,7,274753,14,2,14,0,4,1,0,0,40,39,1
26,4,39297,15,4,0,1,2,1,0,0,58,39,0
22,4,523973,10,4,8,2,2,0,0,0,40,2,0
64,4,134735,4,5,14,1,4,0,0,0,35,39,0
22,7,45713,4,4,6,1,2,1,0,0,40,9,0
34,4,255379,11,0,5,4,2,0,0,0,50,13,0
65,6,238498,9,2,10,5,4,1,13357,0,30,39,1
62,4,137118,11,0,1,4,4,1,0,0,40,39,0
43,4,138202,15,0,3,4,4,0,0,0,40,39,0
54,7,140839,9,2,13,4,2,1,0,0,22,39,0
68,6,140748,4,0,1,4,4,1,0,0,32,39,0
35,0,187447,1,4,8,3,4,1,0,0,50,39,0
49,4,137324,7,4,1,3,4,1,0,0,11,39,0
29,4,359146,15,5,7,0,3,0,0,0,40,39,0
35,4,183071,12,2,5,0,4,1,0,0,40,39,0
21,4,190664,15,4,6,1,4,0,0,0,40,39,0
61,7,135552,9,2,4,0,4,1,0,0,50,39,1
43,5,111914,15,2,10,0,4,1,0,1892,50,39,1
69,4,30572,9,2,5,0,4,0,0,2327,38,39,0
20,4,264322,1,4,7,3,2,0,0,0,21,39,0
20,0,226271,1,4,8,1,4,1,0,0,45,39,0
26,2,238212,11,6,12,4,4,0,0,0,36,39,0
40,4,238179,7,2,3,0,4,1,0,0,27,39,0
43,7,118200,9,0,10,1,4,0,0,0,40,39,1
27,4,112691,5,4,1,3,4,1,0,0,30,39,0
52,4,326334,12,2,3,0,4,1,26599,0,40,39,1
20,4,96603,15,4,1,1,4,1,0,0,40,39,0
42,4,201533,5,2,4,0,4,1,9662,0,50,25,1
44,4,100019,9,2,3,0,4,1,0,0,58,39,0
35,2,266991,11,6,12,1,2,0,0,0,36,39,0
49,6,217771,10,2,10,0,4,1,0,1889,40,39,1
68,7,256834,8,0,4,1,4,0,16718,0,50,39,1
36,4,195070,1,2,7,0,4,1,0,0,11,39,1
57,4,127854,0,4,4,1,4,1,0,0,30,39,0
49,2,174549,8,0,1,4,4,1,0,0,22,39,1
30,4,122702,15,5,9,4,2,0,0,0,40,0,0
47,4,148242,9,5,1,3,4,1,0,0,46,39,1
39,4,76067,15,0,14,0,4,1,0,0,18,39,0
37,4,283481,11,4,3,4,4,0,0,0,36,0,0
21,4,328352,1,4,0,3,4,1,0,0,21,39,0
20,4,217666,11,4,1,1,4,0,0,0,11,39,0
44,4,349324,11,4,0,3,2,1,0,0,45,39,0
47,4,148128,0,2,12,0,4,1,0,0,40,39,0
49,4,200369,2,2,4,0,1,1,8978,0,40,39,1
36,4,339889,1,5,1,4,4,0,0,0,80,39,0
41,4,244402,11,2,9,0,4,1,0,0,40,39,0
22,4,131475,15,4,8,3,2,1,0,0,45,18,0
67,6,25178,15,0,12,2,4,0,0,0,28,39,0
21,4,212441,9,4,1,1,4,1,0,0,40,39,0
37,4,122875,11,2,4,0,4,1,0,0,40,39,0
20,4,328832,15,4,6,3,4,1,0,0,36,39,0
40,4,368674,15,2,10,0,2,1,0,0,40,26,1
22,7,210084,0,4,10,1,4,1,0,0,40,19,0
43,4,324020,9,2,8,0,1,1,15341,0,40,39,1
67,6,23553,9,2,0,0,4,1,0,0,50,39,0
18,1,184513,0,4,10,1,4,0,8305,0,40,39,0
20,4,259089,9,4,0,5,0,1,0,0,40,6,0
55,4,189746,13,0,12,3,4,0,0,0,40,39,1
37,4,145505,11,3,7,2,2,0,0,0,40,39,0
70,6,59969,9,0,10,1,4,0,0,0,34,39,0
33,2,272324,15,2,2,4,2,1,0,0,11,19,0
32,6,254103,11,2,12,0,4,1,0,943,40,39,0
39,4,293824,15,6,3,4,2,0,0,0,40,39,0
21,5,209504,15,4,5,1,3,0,0,0,40,39,0
47,4,208673,11,6,1,4,1,0,2591,0,40,39,0
40,4,119852,11,0,8,4,4,0,6254,0,40,0,0
22,2,216136,15,4,8,3,2,1,0,0,21,39,0
48,4,238759,11,0,3,1,4,0,2154,0,30,39,0
31,2,414354,9,4,4,4,4,0,0,0,40,12,0
40,4,38603,11,4,12,1,4,1,0,0,40,39,0
37,4,176450,11,2,10,5,4,0,0,0,40,39,0
19,4,386345,1,4,5,3,4,0,0,0,36,23,0
21,1,45962,11,4,14,1,4,1,0,0,11,39,0
60,4,109996,8,2,11,0,4,1,0,0,45,39,0
47,4,357113,11,0,6,4,4,0,0,0,40,39,0
18,4,265671,11,4,0,3,4,1,0,0,40,39,1
39,2,115743,15,2,10,0,4,1,0,1894,40,13,1
32,1,201733,11,4,1,4,2,0,0,0,30,39,0
38,0,46939,9,2,8,4,4,0,0,0,70,39,0
65,4,248245,8,0,1,1,4,0,0,0,50,39,0
40,4,326827,11,2,10,0,4,1,0,0,40,39,0
33,4,154358,8,4,4,4,2,1,0,0,30,39,0
68,7,162984,8,4,8,1,4,0,0,2349,40,39,1
71,6,22626,10,1,12,5,4,0,0,0,40,39,0
46,4,57238,11,2,10,0,4,1,0,0,40,39,0
36,4,269912,11,2,3,0,4,1,0,1989,40,39,1
55,4,252311,15,2,4,0,4,1,6733,0,40,39,0
24,4,121301,15,4,6,3,4,0,0,0,45,39,0
39,0,185580,9,3,12,5,2,0,0,0,40,39,0
38,4,129417,15,6,7,2,4,0,0,0,40,5,0
66,4,222229,15,4,0,4,4,1,0,0,40,39,0
62,6,194904,8,4,12,1,4,0,0,0,50,39,0
62,1,234359,15,0,2,5,4,0,22132,0,46,39,0
18,0,138067,0,5,0,3,4,1,0,0,10,39,0
19,4,184904,1,4,10,1,4,1,0,0,40,39,0
22,4,176756,5,4,4,2,4,1,0,0,40,39,0
28,4,130245,11,4,13,1,4,1,0,0,70,6,0
58,5,43187,7,0,10,1,4,0,0,0,40,39,0
30,3,172584,11,6,5,4,2,0,0,0,45,5,0
27,4,316800,13,0,1,1,2,0,0,0,40,0,0
21,2,180246,2,4,14,1,3,0,3120,0,45,39,0
43,4,170230,15,2,10,0,4,1,0,0,40,16,0
38,4,112996,10,2,3,0,4,1,0,0,36,18,0
45,1,179643,11,3,10,4,4,0,0,0,40,39,0
38,4,244333,11,2,10,0,0,1,0,0,40,39,1
45,2,117631,11,0,4,4,4,0,0,0,30,39,0
59,4,185292,15,0,10,1,4,0,0,0,37,39,0
26,4,228544,4,0,10,4,2,0,0,0,40,17,0
40,4,217245,11,4,3,4,4,0,0,1714,40,23,0
23,4,104130,15,4,1,1,4,1,0,0,40,39,0
62,6,90293,7,2,12,0,4,0,1622,0,40,39,1
40,4,172912,1,2,7,0,2,1,0,0,36,0,1
36,6,199731,11,2,12,0,4,1,0,0,40,13,1
21,0,205625,15,4,12,1,4,0,0,0,30,23,1
23,4,379223,0,4,4,4,2,1,0,0,40,10,0
20,4,38893,7,4,5,3,4,1,0,0,10,39,0
65,1,146018,15,4,4,1,4,1,0,0,50,39,1
26,4,37874,11,4,1,3,4,1,0,0,40,39,0
42,7,203996,6,2,4,0,4,1,0,0,40,39,0
39,4,47828,8,2,5,0,4,1,0,0,40,39,1
19,4,178283,10,4,10,1,4,1,0,0,21,39,0
47,4,125147,15,4,7,1,1,1,0,0,40,39,0
43,4,321269,9,4,6,1,4,0,0,0,40,39,0
43,4,517891,15,0,6,2,4,1,1674,0,40,39,0
38,1,118255,8,6,1,1,4,0,0,0,36,39,0
21,0,263702,15,4,8,3,2,0,0,0,21,29,0
46,4,29528,15,2,3,0,4,1,0,1990,40,39,1
25,4,182571,9,4,6,3,1,1,0,0,40,39,0
53,0,177750,15,2,1,0,4,1,0,0,45,39,1
42,5,166045,11,2,3,0,4,1,0,0,40,39,0
37,4,265630,11,4,12,1,2,0,0,0,30,2,0
29,4,544471,11,0,3,0,2,0,0,0,40,39,0
20,4,182320,1,4,0,3,2,0,0,0,40,14,0
55,4,66118,15,2,10,4,4,0,12897,0,40,39,1
28,1,137421,6,0,10,4,4,0,0,0,49,38,0
53,6,294712,11,2,10,0,4,1,0,0,40,39,1
27,2,12925,15,0,10,4,4,0,0,0,40,39,0
32,4,156324,11,2,12,0,4,1,0,0,40,6,1
33,4,248179,11,2,3,0,4,1,0,0,40,6,0
48,4,83069,8,2,12,0,4,1,0,0,40,39,0
44,4,393395,13,2,4,0,4,1,0,0,45,39,1
41,4,168052,11,2,1,0,4,0,0,0,36,39,0
20,4,170322,15,4,11,1,4,1,0,0,40,30,0
22,4,384238,11,4,8,1,2,1,7238,0,50,11,0
26,7,179328,9,4,14,1,3,0,0,0,40,39,0
21,4,40888,15,4,6,3,4,0,0,0,69,39,0
49,4,42944,14,2,4,5,4,1,0,0,58,39,1
24,4,213543,14,4,1,3,4,0,0,0,30,39,0
41,4,235291,11,0,4,4,4,0,0,0,21,39,0
36,4,292765,11,2,11,0,4,1,0,0,59,34,0
26,4,211756,11,4,12,1,2,0,0,0,21,39,0
64,4,64764,11,0,14,1,4,1,0,0,40,39,0
20,4,39128,6,4,6,2,2,1,0,0,40,39,0
68,4,121083,15,0,12,1,4,0,0,0,12,34,0
21,4,107906,15,4,8,3,4,1,0,1615,21,39,0
30,3,186804,15,4,4,1,4,1,0,0,20,39,0
39,4,115788,11,3,12,0,4,1,0,0,10,39,0
21,4,40058,0,4,8,3,4,1,0,0,40,30,1
37,4,189724,11,2,3,0,2,1,9593,2948,40,39,1
67,4,109314,11,5,1,3,4,0,0,0,82,39,1
55,4,199859,9,4,8,1,4,0,0,0,40,39,0
54,4,53165,9,2,4,0,4,1,6102,0,40,39,0
63,4,515716,15,2,0,0,4,1,0,0,58,39,1
34,6,208944,15,0,0,1,4,1,0,0,25,39,0
45,4,142907,11,2,13,0,4,1,0,0,58,39,1
40,4,254200,4,2,0,4,2,1,0,0,40,23,0
36,4,411078,15,2,1,0,2,1,2568,0,40,39,0
48,2,282159,5,0,12,1,4,0,0,0,21,39,0
38,4,194622,15,2,10,0,4,1,0,0,50,30,1
21,4,193701,15,4,6,1,4,0,0,0,31,39,0
68,6,189849,9,2,4,5,4,1,0,0,40,39,1
58,3,142853,1,4,5,1,4,0,0,2815,26,39,0
62,4,183524,15,2,10,5,4,1,0,0,40,39,1
37,6,165500,15,2,4,0,4,1,9028,0,43,39,1
41,2,123071,9,2,3,0,3,1,5148,0,40,39,1
20,4,136740,1,4,4,2,4,1,0,0,58,26,0
32,4,182231,10,4,8,3,4,1,0,0,13,39,0
48,6,529351,0,2,7,0,4,1,0,0,50,39,0
36,4,340060,11,5,8,1,3,1,0,0,40,39,0
55,1,290213,12,2,10,1,4,1,917,0,56,39,1
23,4,412390,11,4,1,1,4,1,0,0,40,35,0
32,4,356738,11,3,0,4,2,0,0,0,58,39,0
32,4,179288,11,3,3,0,2,1,0,0,70,22,0
27,0,189797,13,4,13,1,4,1,8748,0,14,39,0
21,4,186029,7,4,4,1,2,1,0,0,36,39,0
61,4,334648,10,5,12,3,4,0,0,0,45,39,0
21,4,214057,15,4,5,2,4,1,0,0,40,39,0
63,4,341350,9,4,12,1,4,0,0,0,50,39,1
49,6,221381,9,2,10,0,4,1,0,0,58,39,1
67,0,93464,10,0,4,1,4,0,0,0,29,10,1
53,4,176610,2,2,4,5,4,1,0,0,50,39,1
53,4,164770,11,0,8,0,4,0,0,0,46,39,0
36,1,288532,9,2,3,0,4,1,0,0,77,39,1
57,6,160949,11,0,8,1,4,0,0,0,14,39,0
36,2,574319,11,3,10,4,4,0,0,0,40,39,0
68,7,177979,15,0,10,1,4,0,0,0,40,39,0
48,2,429356,15,6,12,4,4,1,0,0,30,39,0
53,4,177550,9,2,4,0,4,1,0,0,40,39,1
35,4,132025,11,2,13,5,0,0,0,0,40,25,0
45,2,577670,12,2,4,0,4,1,0,0,40,39,1
45,4,163115,15,2,11,0,4,1,0,0,50,39,1
58,6,183590,13,2,10,0,4,1,6448,0,50,39,1
44,4,128797,15,2,10,0,2,1,9099,1893,40,39,1
45,1,185459,5,2,3,0,4,1,0,2350,45,39,0
66,7,227934,13,2,10,5,4,0,0,0,38,3,1
60,4,66693,9,2,1,5,4,1,0,0,50,39,1
60,4,134949,11,4,1,3,1,1,0,0,36,39,0
19,4,124609,15,4,4,1,4,1,0,0,50,39,0
41,7,396541,9,2,10,0,4,1,16075,1637,45,39,1
47,6,81065,14,2,10,0,4,1,0,0,40,39,0
40,6,192417,15,2,5,0,4,1,0,0,40,39,1
33,0,273509,11,2,7,0,4,1,0,0,81,39,0
43,0,340726,11,3,3,1,2,0,0,0,69,39,0
65,4,93041,9,5,12,1,4,0,0,0,40,39,0
24,4,402342,11,4,3,1,4,0,24738,0,40,39,1
22,4,159373,1,0,13,1,4,0,0,0,40,26,0
58,7,148120,9,4,14,3,4,0,0,0,46,39,0
34,5,197488,8,2,14,0,2,1,0,0,36,19,0
47,6,148210,14,2,4,0,4,1,0,0,11,39,1
25,0,134953,1,4,12,3,4,1,7405,0,40,39,0
51,4,240117,15,2,4,0,4,1,0,0,50,39,1
34,4,338531,11,2,12,0,4,1,0,0,45,39,0
52,4,80565,0,5,1,1,4,0,0,0,15,39,0
34,6,197321,12,2,4,0,3,1,0,0,40,39,0
24,4,262202,1,4,12,1,4,0,0,0,21,39,0
36,4,331865,8,1,7,0,2,0,0,0,45,0,0
20,7,102899,11,4,1,3,4,1,0,0,36,39,0
45,4,79435,9,2,10,0,4,1,0,0,40,39,1
45,7,139022,15,2,10,0,4,1,0,0,35,39,0
27,4,351494,15,4,8,3,4,0,0,0,40,39,0
43,4,218057,1,2,8,0,4,1,0,0,40,39,1
19,4,105018,6,4,12,1,4,1,0,0,40,39,0
21,4,216599,11,6,3,1,4,0,0,0,40,39,0
65,4,331799,9,4,1,1,4,0,8394,2388,51,39,0
19,0,133533,1,4,9,1,4,0,0,0,21,39,0
58,1,95846,9,0,4,1,2,0,0,0,11,39,0
36,4,126446,11,5,11,1,2,0,0,0,21,39,0
54,4,132621,9,2,4,0,4,1,0,0,45,39,1
39,4,362036,11,0,10,1,4,0,0,0,32,39,0
50,4,209200,8,2,10,0,4,1,0,0,50,39,1
69,5,140068,4,2,13,5,4,1,5734,0,40,39,1
33,6,158593,11,2,10,0,4,1,0,0,30,39,0
21,2,40345,15,4,8,3,4,0,0,1610,45,39,1
46,0,99861,11,2,10,0,4,1,3938,0,58,39,1
39,6,322573,7,4,8,3,3,0,0,0,80,5,0
22,4,106623,1,4,8,3,4,1,0,0,21,26,0
21,4,260284,15,4,1,3,2,1,7432,0,21,39,0
36,2,165892,8,2,3,0,2,1,0,1637,36,39,0
38,6,229913,15,2,3,2,4,1,0,0,40,23,0
66,4,132275,11,3,10,5,4,1,96987,2351,50,39,1
56,5,152329,8,2,4,0,4,1,0,0,50,39,1
19,4,416539,15,4,12,3,4,1,0,0,49,39,0
24,4,217299,9,4,14,1,4,0,0,0,36,40,0
64,7,109143,12,2,4,5,4,1,13499,0,40,39,1
31,4,545108,15,0,10,1,3,0,0,0,40,39,0
36,4,342362,11,2,7,0,4,1,0,0,40,8,0
39,4,184902,1,2,10,0,4,1,0,0,11,23,0
25,4,213288,15,4,12,1,4,1,0,1594,45,39,0
63,4,235173,0,4,1,1,4,0,0,2653,40,39,0
37,4,30149,5,4,13,3,4,1,0,0,40,39,0
21,4,183075,9,4,8,3,3,1,0,0,40,39,0
37,4,193374,12,2,6,4,1,0,0,0,40,39,0
22,6,123061,15,6,8,1,4,1,0,0,21,39,0
22,2,267003,1,4,1,3,4,0,4902,0,30,39,0
39,1,176947,9,2,7,0,4,1,0,0,36,39,0
44,4,225042,5,2,3,0,4,1,0,0,40,39,0
42,4,220598,10,6,14,4,4,0,0,0,58,39,0
31,4,197727,15,4,8,3,4,0,0,0,16,39,0
36,1,186417,14,2,3,0,4,1,0,0,58,39,1
39,4,286932,9,2,10,0,4,1,0,0,58,0,1
23,4,41647,9,4,1,1,4,1,0,0,21,39,0
62,5,204082,10,2,13,0,4,1,4430,0,46,39,1
24,4,187333,11,4,1,1,3,1,0,0,36,39,0
20,4,138333,1,4,14,3,1,1,0,0,45,39,0
49,4,108812,11,5,0,4,4,1,0,0,40,39,0
22,4,210241,15,4,10,1,4,1,0,0,40,39,0
20,7,45738,15,4,8,1,4,0,4481,0,50,39,0
34,4,50934,2,2,3,0,4,1,9458,0,40,39,1
21,0,385037,0,4,12,2,3,1,1947,0,40,39,0
36,4,278959,10,2,3,0,4,1,0,0,40,39,0
57,5,97379,8,2,4,0,4,1,2025,1984,50,39,1
19,4,126619,11,4,8,1,4,0,0,0,40,13,0
27,4,257981,11,0,12,4,4,0,0,0,40,26,0
42,4,224124,10,2,14,4,4,0,0,0,40,39,0
45,4,149620,11,2,3,5,4,1,0,0,11,39,1
70,4,52569,9,0,4,1,4,0,0,0,67,39,1
38,8,163564,15,2,10,0,1,1,0,1893,58,39,1
45,4,121447,15,2,13,0,1,1,8859,0,45,39,1
26,4,55068,11,0,11,4,2,0,0,0,40,39,0
31,4,70546,1,0,6,4,3,0,0,0,30,39,0
35,4,467505,11,2,12,0,4,1,3208,0,21,34,0
32,4,231033,11,6,7,4,3,0,0,0,40,39,0
20,4,320391,15,4,8,3,4,0,0,0,36,35,0
32,5,173871,13,6,13,4,2,0,0,0,40,31,0
33,4,213443,1,0,14,0,4,1,0,0,40,2,0
38,4,206427,11,2,11,0,4,1,0,0,40,39,1
24,4,249567,7,4,1,1,4,0,0,0,45,30,0
55,5,168174,15,2,10,0,1,1,0,0,50,39,1
23,1,42469,7,4,7,3,4,0,0,0,19,17,0
58,4,188597,2,5,10,4,4,0,0,0,40,39,0
22,4,217284,2,4,10,3,4,1,0,0,40,31,0
65,0,107825,9,2,4,5,4,0,7580,0,40,18,1
24,7,321583,15,4,6,3,2,0,0,0,40,39,0
67,4,292107,11,4,4,1,4,0,0,0,65,39,1
56,4,221438,11,4,5,1,4,1,0,0,40,39,0
38,6,155643,13,2,4,0,4,1,0,0,40,39,1
39,4,229395,15,2,14,0,4,1,5104,0,80,39,1
42,4,249769,7,2,11,0,1,1,0,1894,40,39,1
42,0,285747,14,2,1,0,4,1,9057,0,40,39,1
64,4,181229,12,4,8,1,4,1,0,0,21,39,0
48,4,99998,9,4,0,1,4,0,0,0,50,39,0
54,4,220217,11,2,5,5,4,1,0,0,50,39,1
29,4,264667,11,0,1,1,2,1,0,0,45,27,0
41,4,102283,15,2,5,0,4,1,0,2346,45,26,1
39,1,376143,15,2,8,0,4,1,16220,0,58,25,1
60,2,132616,11,2,10,5,4,0,0,0,61,39,1
26,2,196180,11,4,12,1,2,0,0,0,36,2,0
20,2,265581,12,4,1,3,4,1,0,0,11,39,0
32,0,273269,6,2,3,0,4,1,0,0,36,39,0
42,4,233925,8,2,8,2,4,1,0,0,45,39,0
20,4,210541,11,4,14,3,4,0,0,0,80,3,0
34,4,446545,11,2,12,0,4,0,0,0,40,39,0
46,4,279433,9,2,14,0,4,1,0,0,40,39,1
55,7,590646,0,4,5,3,4,0,0,0,49,39,1
19,4,338282,15,4,12,3,4,0,0,0,40,39,0
59,6,289919,4,6,10,4,4,0,0,0,40,39,0
38,4,209324,10,2,10,0,2,1,0,0,10,39,0
40,6,399669,9,2,12,0,4,1,0,0,45,39,0
48,4,117182,11,2,10,0,4,1,0,0,40,39,1
64,4,205428,11,4,4,1,4,0,0,0,40,39,0
52,4,141880,15,2,1,0,4,1,0,0,46,39,0
55,4,136127,4,2,3,5,4,1,0,0,36,39,0
37,7,147242,11,2,11,0,4,1,0,0,40,39,0
38,4,61407,15,6,1,4,2,0,0,0,45,39,0
36,1,82530,15,0,10,3,4,0,13669,0,40,39,0
25,4,222936,7,0,1,2,4,0,0,0,40,39,0
49,4,174700,10,4,1,3,2,0,0,0,40,39,0
33,6,322395,14,2,3,0,0,1,0,0,58,39,1
38,4,194232,15,0,12,2,4,0,0,0,58,39,0
21,4,212218,15,4,10,3,4,1,0,0,40,39,0
21,4,101725,11,4,12,3,3,0,0,0,21,39,0
36,4,156458,11,2,11,0,4,1,0,0,45,39,0
64,6,148647,5,2,10,1,4,1,0,0,49,39,1
53,4,137506,14,0,1,3,1,0,0,0,32,39,0
46,4,132616,15,2,4,0,4,1,4205,0,79,39,1
44,4,188486,15,2,4,0,4,1,3489,0,45,39,1
20,0,130950,15,4,5,3,4,1,0,0,40,39,0
54,4,295984,15,2,3,0,4,1,6459,0,57,39,1
65,1,145697,11,2,10,0,4,0,14337,0,40,14,1
43,6,184789,15,2,12,0,4,1,0,0,40,39,0
33,4,349988,9,2,0,0,4,1,0,1645,40,5,0
35,3,259193,9,2,1,0,4,1,0,0,50,39,1
68,6,32360,9,4,10,1,4,0,0,0,40,13,0
35,5,171976,5,2,3,0,4,1,4420,0,36,39,1
34,4,331580,15,2,14,0,4,1,0,0,40,39,1
25,4,256301,0,4,7,3,4,1,0,0,21,33,0
23,4,39795,1,4,0,3,4,1,0,0,30,23,0
47,0,181570,9,4,10,3,4,1,0,0,11,39,0
39,4,260601,15,2,10,0,1,1,0,1895,58,39,1
56,4,98874,8,2,14,0,4,1,0,0,22,39,0
68,6,186619,9,2,10,5,4,1,1538,0,14,39,1
20,4,189123,11,4,6,4,0,1,0,0,40,39,0
26,6,210980,7,0,10,1,4,1,0,2034,22,39,0
20,4,175167,11,4,8,1,4,1,0,0,40,33,0
54,4,66094,11,1,0,4,4,1,0,0,15,39,0
21,4,140138,15,5,3,1,4,0,6900,0,40,0,0
37,1,198530,15,2,4,0,4,1,0,0,40,39,1
50,4,253656,15,2,3,0,3,1,0,0,40,39,1
39,4,228706,5,2,12,0,1,1,19260,0,49,39,0
25,4,218317,14,0,0,5,4,0,0,0,40,39,0
19,4,103860,0,4,12,1,4,1,0,0,45,39,0
37,6,138402,15,2,14,0,4,1,0,0,40,39,0
25,4,380020,9,5,1,3,4,0,0,0,41,39,0
32,4,224558,9,2,3,0,4,1,0,0,40,35,0
29,4,154634,0,5,13,4,2,0,0,0,58,5,0
37,4,198383,11,4,10,5,4,0,0,0,40,39,0
60,4,204471,9,2,12,5,4,1,0,0,47,39,0
22,4,221362,11,4,14,3,4,0,0,0,11,39,0
31,4,209549,3,4,12,1,4,1,0,0,36,39,0
33,4,156293,5,2,10,0,4,1,0,0,40,39,1
44,1,160744,11,2,4,0,4,1,0,0,40,39,1
31,4,252329,11,2,7,0,4,1,0,0,70,26,0
69,4,159686,15,0,4,1,4,0,0,0,40,39,1
65,4,93400,5,2,4,5,4,0,6907,1891,40,39,1
31,4,217683,5,0,5,5,4,0,0,0,30,39,0
28,4,228427,10,0,12,1,4,1,0,0,40,39,0
24,4,136266,11,4,6,3,4,1,0,0,40,39,0
41,4,398609,11,4,9,3,2,1,0,0,40,8,0
45,6,140699,15,2,10,0,1,1,0,0,40,39,1
52,4,127404,8,2,12,5,4,1,0,0,40,39,0
37,4,360447,11,2,5,0,4,1,5388,0,40,39,1
63,4,299973,9,0,1,1,4,0,0,0,32,39,0
41,4,233780,11,2,10,0,4,1,0,0,59,39,1
19,4,282129,15,5,10,4,4,0,0,0,40,39,0
65,6,95923,4,1,4,0,4,0,0,0,51,39,1
22,4,154319,11,5,4,3,4,0,0,1640,50,39,1
37,4,171870,11,2,3,0,4,1,0,2840,11,39,0
39,4,141360,9,2,3,0,4,1,0,0,50,33,1
33,1,213293,15,0,3,4,2,0,0,0,36,23,0
35,4,57908,9,2,4,0,4,1,0,0,40,39,0
20,4,395909,9,4,1,5,3,1,0,0,10,39,0
64,7,40229,12,4,8,3,4,1,0,0,21,39,0
21,7,272958,0,4,12,3,4,1,0,0,40,39,0
57,4,146078,9,2,10,0,4,0,0,0,32,39,0
